Salle,Date,Nom,Description,Valeur
D205,"16-01-2023 11:47:21",hum,,71.4
D205,"16-01-2023 11:47:21",co2,,400
D205,"16-01-2023 11:32:21",temp,,20.1
D205,"16-01-2023 11:32:20",hum,,71.4
D205,"16-01-2023 11:32:20",co2,,400
D205,"16-01-2023 11:17:20",temp,,20.1
D205,"16-01-2023 11:17:20",hum,,71.4
D205,"16-01-2023 11:17:20",co2,,400
D205,"16-01-2023 11:02:19",temp,,20.1
D205,"16-01-2023 11:02:19",hum,,71.4
D205,"16-01-2023 11:02:19",co2,,400
D205,"16-01-2023 10:47:19",temp,,20.1
D205,"16-01-2023 10:47:19",hum,,71.4
D205,"16-01-2023 10:47:18",co2,,400
D205,"16-01-2023 10:32:18",temp,,20.1
D205,"16-01-2023 10:32:18",hum,,71.4
D205,"16-01-2023 10:32:18",co2,,400
D205,"16-01-2023 10:17:18",temp,,20.1
D205,"16-01-2023 10:17:18",hum,,71.4
D205,"16-01-2023 10:17:17",co2,,400
D205,"16-01-2023 10:02:17",temp,,20.1
D205,"16-01-2023 10:02:17",hum,,71.4
D205,"16-01-2023 10:02:17",co2,,400
D205,"16-01-2023 09:47:17",temp,,20.1
D205,"16-01-2023 09:47:17",hum,,71.4
D205,"16-01-2023 09:47:16",co2,,400
D205,"16-01-2023 09:32:16",temp,,20.1
D205,"16-01-2023 09:32:16",hum,,62.4
D205,"16-01-2023 09:32:16",co2,,400
D205,"16-01-2023 09:17:16",temp,,20.1
D205,"16-01-2023 09:17:15",hum,,62.4
D205,"16-01-2023 09:17:15",co2,,400
D205,"16-01-2023 09:02:15",temp,,20.1
D205,"16-01-2023 09:02:15",hum,,62.4
D205,"16-01-2023 09:02:15",co2,,400
D205,"16-01-2023 08:47:15",temp,,20.1
D205,"16-01-2023 08:47:14",hum,,62.4
D205,"16-01-2023 08:47:14",co2,,400
D205,"16-01-2023 08:43:32",temp,,19.3
D205,"16-01-2023 08:43:31",hum,,68.5
D205,"16-01-2023 08:43:31",co2,,400
D205,"16-01-2023 08:42:22",temp,,19.1
D205,"16-01-2023 08:42:22",hum,,71.1
D205,"16-01-2023 08:42:22",co2,,400
D205,"16-01-2023 08:41:23",temp,,18.9
D205,"16-01-2023 08:41:23",hum,,69.8
D205,"16-01-2023 08:41:22",co2,,400
D205,"16-01-2023 07:40:17",co2,,454
D205,"16-01-2023 07:25:17",co2,,510
D205,"16-01-2023 07:10:16",co2,,400
D205,"16-01-2023 06:55:16",co2,,400
D205,"16-01-2023 06:40:16",co2,,400
D205,"16-01-2023 06:25:16",co2,,400
D205,"16-01-2023 06:10:15",co2,,400
D205,"16-01-2023 05:55:15",co2,,400
D205,"16-01-2023 05:40:15",co2,,400
D205,"16-01-2023 05:25:14",co2,,400
D205,"16-01-2023 05:10:14",co2,,400
D205,"16-01-2023 04:55:14",co2,,408
D205,"16-01-2023 04:40:14",co2,,507
D205,"16-01-2023 04:25:13",co2,,572
D205,"16-01-2023 04:10:13",co2,,492
D205,"16-01-2023 03:55:13",co2,,400
D205,"16-01-2023 03:40:12",co2,,400
D205,"16-01-2023 03:25:12",co2,,400
D205,"16-01-2023 03:10:12",co2,,400
D205,"16-01-2023 02:55:11",co2,,400
D205,"16-01-2023 02:40:11",co2,,400
D205,"16-01-2023 02:25:11",co2,,400
D205,"16-01-2023 02:10:11",co2,,400
D205,"16-01-2023 01:55:10",co2,,400
D205,"16-01-2023 01:40:10",co2,,400
D205,"16-01-2023 01:25:10",co2,,400
D205,"16-01-2023 01:10:10",co2,,400
D205,"16-01-2023 00:55:09",co2,,400
D205,"16-01-2023 00:40:09",co2,,400
D205,"16-01-2023 00:25:09",co2,,400
D205,"16-01-2023 00:10:08",co2,,400
D205,"16-01-2023 00:08:54",temp,,17.3
D205,"16-01-2023 00:08:54",hum,,80.7
D205,"16-01-2023 00:08:53",co2,,652
D205,"15-01-2023 23:53:53",temp,,17.3
D205,"15-01-2023 23:53:53",hum,,80.7
D205,"15-01-2023 23:53:53",co2,,654
D205,"15-01-2023 23:38:52",temp,,17.3
D205,"15-01-2023 23:38:52",hum,,80.7
D205,"15-01-2023 23:38:52",co2,,710
D205,"15-01-2023 23:23:51",temp,,17.3
D205,"15-01-2023 23:23:51",hum,,80.7
D205,"15-01-2023 23:23:51",co2,,679
D205,"15-01-2023 23:08:50",temp,,17.3
D205,"15-01-2023 23:08:50",hum,,80.7
D205,"15-01-2023 23:08:50",co2,,465
D205,"15-01-2023 22:53:50",temp,,17.3
D205,"15-01-2023 22:53:49",hum,,80.7
D205,"15-01-2023 22:53:49",co2,,400
D205,"15-01-2023 22:38:49",temp,,17.3
D205,"15-01-2023 22:38:49",hum,,80.7
D205,"15-01-2023 22:38:48",co2,,400
D205,"15-01-2023 22:23:48",temp,,17.3
D205,"15-01-2023 22:23:48",hum,,80.7
D205,"15-01-2023 22:23:48",co2,,400
D205,"15-01-2023 22:08:47",temp,,17.3
D205,"15-01-2023 22:08:47",hum,,80.7
D205,"15-01-2023 22:08:47",co2,,400
D205,"15-01-2023 21:53:47",co2,,400
D205,"15-01-2023 21:38:46",co2,,400
D205,"15-01-2023 21:23:46",co2,,400
D205,"15-01-2023 21:08:46",co2,,400
D205,"15-01-2023 20:53:45",co2,,400
D205,"15-01-2023 20:38:45",co2,,400
D205,"15-01-2023 20:23:45",co2,,400
D205,"15-01-2023 20:08:45",co2,,400
D205,"15-01-2023 19:53:44",co2,,400
D205,"15-01-2023 19:38:44",co2,,400
D205,"15-01-2023 19:23:43",co2,,400
D205,"15-01-2023 19:08:43",co2,,400
D205,"15-01-2023 18:53:43",co2,,400
D205,"15-01-2023 18:38:43",co2,,400
D205,"15-01-2023 18:23:42",co2,,400
D205,"15-01-2023 18:08:42",co2,,400
D205,"15-01-2023 17:53:42",co2,,400
D205,"15-01-2023 17:38:41",co2,,400
D205,"15-01-2023 17:23:41",co2,,400
D205,"15-01-2023 17:08:41",co2,,400
D205,"15-01-2023 16:53:41",co2,,400
D205,"15-01-2023 16:38:40",co2,,400
D205,"15-01-2023 16:23:40",co2,,400
D205,"15-01-2023 16:08:40",co2,,400
D205,"15-01-2023 15:53:39",co2,,400
D205,"15-01-2023 15:38:39",co2,,400
D205,"15-01-2023 15:23:39",co2,,400
D205,"15-01-2023 15:08:39",co2,,400
D205,"15-01-2023 14:53:38",co2,,400
D205,"15-01-2023 14:38:38",co2,,400
D205,"15-01-2023 14:23:38",co2,,400
D205,"15-01-2023 14:08:37",co2,,400
D205,"15-01-2023 09:25:52",co2,,400
D205,"15-01-2023 01:14:18",temp,,20.1
D205,"15-01-2023 01:14:18",hum,,80.6
D205,"15-01-2023 01:14:18",co2,,423
D205,"15-01-2023 00:59:18",temp,,21.2
D205,"15-01-2023 00:59:17",hum,,77
D205,"15-01-2023 00:59:17",co2,,449
D205,"15-01-2023 00:44:17",temp,,21.2
D205,"15-01-2023 00:44:17",hum,,77
D205,"15-01-2023 00:44:16",co2,,456
D205,"15-01-2023 00:29:16",temp,,21.2
D205,"15-01-2023 00:29:16",hum,,77
D205,"15-01-2023 00:29:16",co2,,449
D205,"15-01-2023 00:14:15",temp,,21.2
D205,"15-01-2023 00:14:15",hum,,77
D205,"15-01-2023 00:14:15",co2,,464
D205,"14-01-2023 23:59:14",temp,,21.2
D205,"14-01-2023 23:59:14",hum,,77
D205,"14-01-2023 23:59:14",co2,,451
D205,"14-01-2023 23:44:14",temp,,21.2
D205,"14-01-2023 23:44:13",hum,,77
D205,"14-01-2023 23:44:13",co2,,479
D205,"14-01-2023 23:29:13",temp,,21.2
D205,"14-01-2023 23:29:13",hum,,77
D205,"14-01-2023 23:29:12",co2,,400
D205,"14-01-2023 23:14:12",temp,,21.2
D205,"14-01-2023 23:14:12",hum,,77
D205,"14-01-2023 23:14:12",co2,,400
D205,"14-01-2023 22:59:11",temp,,21.2
D205,"14-01-2023 22:59:11",hum,,77
D205,"14-01-2023 22:59:11",co2,,400
D205,"14-01-2023 22:44:11",temp,,21.2
D205,"14-01-2023 22:44:11",hum,,77
D205,"14-01-2023 22:44:10",co2,,400
D205,"14-01-2023 22:29:10",temp,,21.2
D205,"14-01-2023 22:29:10",hum,,77
D205,"14-01-2023 22:29:10",co2,,400
D205,"14-01-2023 22:14:09",temp,,21.2
D205,"14-01-2023 22:14:09",hum,,77
D205,"14-01-2023 22:14:09",co2,,400
D205,"14-01-2023 21:59:09",temp,,21.2
D205,"14-01-2023 21:59:09",hum,,77
D205,"14-01-2023 21:59:08",co2,,400
D205,"14-01-2023 21:44:08",temp,,21.1
D205,"14-01-2023 21:44:08",hum,,76.8
D205,"14-01-2023 21:44:07",co2,,426
D205,"14-01-2023 21:29:07",temp,,25.4
D205,"14-01-2023 21:29:07",hum,,59.2
D205,"14-01-2023 21:29:07",co2,,452
D205,"14-01-2023 21:14:06",temp,,25.4
D205,"14-01-2023 21:14:06",hum,,59.2
D205,"14-01-2023 21:14:06",co2,,506
D205,"14-01-2023 20:59:06",temp,,25.4
D205,"14-01-2023 20:59:06",hum,,59.2
D205,"14-01-2023 20:59:05",co2,,561
D205,"14-01-2023 20:44:05",temp,,25.4
D205,"14-01-2023 20:44:05",hum,,59.2
D205,"14-01-2023 20:44:05",co2,,561
D205,"14-01-2023 20:29:05",temp,,25.4
D205,"14-01-2023 20:29:04",hum,,59.2
D205,"14-01-2023 20:29:04",co2,,586
D205,"14-01-2023 20:14:03",temp,,25.4
D205,"14-01-2023 20:14:03",hum,,59.2
D205,"14-01-2023 20:14:02",co2,,599
D205,"14-01-2023 19:59:03",temp,,25.4
D205,"14-01-2023 19:59:03",hum,,59.2
D205,"14-01-2023 19:59:02",co2,,631
D205,"14-01-2023 19:44:02",temp,,25.4
D205,"14-01-2023 19:44:02",hum,,59.3
D205,"14-01-2023 19:44:02",co2,,649
D205,"14-01-2023 19:29:01",temp,,23
D205,"14-01-2023 19:29:01",hum,,74.3
D205,"14-01-2023 19:29:01",co2,,697
D205,"14-01-2023 19:14:00",temp,,23
D205,"14-01-2023 19:14:00",hum,,74.3
D205,"14-01-2023 19:14:00",co2,,470
D205,"14-01-2023 18:59:00",temp,,23
D205,"14-01-2023 18:59:00",hum,,74.3
D205,"14-01-2023 18:58:59",co2,,433
D205,"14-01-2023 18:43:59",temp,,23
D205,"14-01-2023 18:43:59",hum,,74.3
D205,"14-01-2023 18:43:58",co2,,449
D205,"14-01-2023 18:28:58",temp,,23
D205,"14-01-2023 18:28:58",hum,,74.3
D205,"14-01-2023 18:28:58",co2,,434
D205,"14-01-2023 18:13:57",temp,,23
D205,"14-01-2023 18:13:57",hum,,74.3
D205,"14-01-2023 18:13:57",co2,,442
D205,"14-01-2023 17:58:57",temp,,23
D205,"14-01-2023 17:58:56",hum,,74.3
D205,"14-01-2023 17:58:56",co2,,421
D205,"14-01-2023 17:43:56",temp,,23
D205,"14-01-2023 17:43:55",hum,,74.3
D205,"14-01-2023 17:43:55",co2,,413
D205,"14-01-2023 17:28:55",temp,,23
D205,"14-01-2023 17:28:55",hum,,74.3
D205,"14-01-2023 17:28:54",co2,,400
D205,"14-01-2023 17:13:54",temp,,23
D205,"14-01-2023 17:13:54",hum,,74.3
D205,"14-01-2023 17:13:54",co2,,400
D205,"14-01-2023 16:58:54",temp,,23
D205,"14-01-2023 16:58:53",hum,,74.3
D205,"14-01-2023 16:58:53",co2,,400
D205,"14-01-2023 16:43:53",temp,,23
D205,"14-01-2023 16:43:53",hum,,74.3
D205,"14-01-2023 16:43:52",co2,,400
D205,"14-01-2023 16:28:52",temp,,23
D205,"14-01-2023 16:28:52",hum,,74.3
D205,"14-01-2023 16:28:52",co2,,415
D205,"14-01-2023 16:13:51",temp,,23
D205,"14-01-2023 16:13:51",hum,,74.3
D205,"14-01-2023 16:13:51",co2,,423
D205,"14-01-2023 15:58:51",temp,,23
D205,"14-01-2023 15:58:50",hum,,74.3
D205,"14-01-2023 15:58:50",co2,,433
D205,"14-01-2023 15:43:50",co2,,466
D205,"14-01-2023 15:28:50",co2,,463
D205,"14-01-2023 15:13:48",co2,,431
D205,"14-01-2023 14:58:48",co2,,400
D205,"14-01-2023 14:55:55",co2,,400
D205,"14-01-2023 14:53:25",co2,,400
D205,"14-01-2023 14:52:48",co2,,400
D205,"14-01-2023 10:23:16",co2,,400
D205,"14-01-2023 10:18:07",co2,,400
D205,"14-01-2023 10:16:14",co2,,400
D205,"14-01-2023 10:12:20",co2,,400
D205,"14-01-2023 10:11:38",co2,,400
D205,"14-01-2023 10:09:34",co2,,400
D205,"14-01-2023 09:59:55",co2,,400
D205,"14-01-2023 09:55:59",co2,,400
D205,"14-01-2023 09:50:37",co2,,400
D205,"14-01-2023 09:40:56",co2,,400
D205,"14-01-2023 09:39:51",co2,,400
D205,"13-01-2023 17:59:41",temp,,20.6
D205,"13-01-2023 17:59:41",hum,,62
D205,"13-01-2023 17:59:41",co2,,662
D205,"13-01-2023 17:44:41",temp,,20.6
D205,"13-01-2023 17:44:41",hum,,62
D205,"13-01-2023 17:44:41",co2,,676
D205,"13-01-2023 17:29:41",temp,,20.6
D205,"13-01-2023 17:29:40",hum,,62
D205,"13-01-2023 17:29:40",co2,,757
D205,"13-01-2023 17:14:40",temp,,20.6
D205,"13-01-2023 17:14:40",hum,,62
D205,"13-01-2023 17:14:40",co2,,766
D205,"13-01-2023 16:59:40",temp,,20.6
D205,"13-01-2023 16:59:39",hum,,62
D205,"13-01-2023 16:59:39",co2,,807
D205,"13-01-2023 16:44:39",temp,,20.6
D205,"13-01-2023 16:44:39",hum,,62
D205,"13-01-2023 16:44:39",co2,,1016
D205,"13-01-2023 16:29:39",temp,,20.6
D205,"13-01-2023 16:29:39",hum,,62
D205,"13-01-2023 16:29:38",co2,,706
D205,"13-01-2023 16:14:38",temp,,20.6
D205,"13-01-2023 16:14:38",hum,,62
D205,"13-01-2023 16:14:38",co2,,675
D205,"13-01-2023 15:59:38",temp,,20.6
D205,"13-01-2023 15:59:38",hum,,62
D205,"13-01-2023 15:59:37",co2,,713
D205,"13-01-2023 15:44:37",temp,,19.9
D205,"13-01-2023 15:44:37",hum,,63.1
D205,"13-01-2023 15:44:37",co2,,715
D205,"13-01-2023 15:29:37",temp,,19.9
D205,"13-01-2023 15:29:36",hum,,63.1
D205,"13-01-2023 15:29:36",co2,,705
D205,"13-01-2023 15:14:36",temp,,19.9
D205,"13-01-2023 15:14:36",hum,,63.1
D205,"13-01-2023 15:14:36",co2,,700
D205,"13-01-2023 14:59:36",temp,,19.9
D205,"13-01-2023 14:59:35",hum,,63.1
D205,"13-01-2023 14:59:35",co2,,664
D205,"13-01-2023 14:44:35",temp,,19.9
D205,"13-01-2023 14:44:35",hum,,63.1
D205,"13-01-2023 14:44:35",co2,,705
D205,"13-01-2023 14:29:34",temp,,19.9
D205,"13-01-2023 14:29:34",hum,,63.1
D205,"13-01-2023 14:29:34",co2,,628
D205,"13-01-2023 14:14:34",temp,,19.9
D205,"13-01-2023 14:14:34",hum,,63.1
D205,"13-01-2023 14:14:34",co2,,629
D205,"13-01-2023 13:59:34",temp,,19.9
D205,"13-01-2023 13:59:33",hum,,63.1
D205,"13-01-2023 13:59:33",co2,,616
D205,"13-01-2023 13:44:33",temp,,19.9
D205,"13-01-2023 13:44:33",hum,,63.1
D205,"13-01-2023 13:44:33",co2,,561
D205,"13-01-2023 13:29:33",temp,,19.9
D205,"13-01-2023 13:29:32",hum,,63.1
D205,"13-01-2023 13:29:32",co2,,578
D205,"13-01-2023 13:14:32",temp,,19.9
D205,"13-01-2023 13:14:32",hum,,63.1
D205,"13-01-2023 13:14:32",co2,,523
D205,"13-01-2023 12:59:32",temp,,19.9
D205,"13-01-2023 12:59:31",hum,,63.1
D205,"13-01-2023 12:59:31",co2,,509
D205,"13-01-2023 12:44:31",temp,,19.9
D205,"13-01-2023 12:44:31",hum,,63.1
D205,"13-01-2023 12:44:31",co2,,520
D205,"13-01-2023 12:29:30",temp,,19.9
D205,"13-01-2023 12:29:30",hum,,63.1
D205,"13-01-2023 12:29:30",co2,,533
D205,"13-01-2023 12:14:30",temp,,19.9
D205,"13-01-2023 12:14:30",hum,,63.1
D205,"13-01-2023 12:14:30",co2,,531
D205,"13-01-2023 11:59:29",temp,,19.9
D205,"13-01-2023 11:59:29",hum,,63.1
D205,"13-01-2023 11:59:29",co2,,572
D205,"13-01-2023 11:44:29",temp,,19.9
D205,"13-01-2023 11:44:29",hum,,63.1
D205,"13-01-2023 11:44:29",co2,,607
D205,"13-01-2023 11:29:28",temp,,19.9
D205,"13-01-2023 11:29:28",hum,,63.1
D205,"13-01-2023 11:29:28",co2,,593
D205,"13-01-2023 11:14:28",temp,,19.9
D205,"13-01-2023 11:14:28",hum,,63.1
D205,"13-01-2023 11:14:27",co2,,583
D205,"13-01-2023 10:59:27",temp,,19.9
D205,"13-01-2023 10:59:27",hum,,63.1
D205,"13-01-2023 10:59:27",co2,,575
D205,"13-01-2023 10:44:27",temp,,19.9
D205,"13-01-2023 10:44:27",hum,,63.1
D205,"13-01-2023 10:44:27",co2,,567
D205,"13-01-2023 10:29:26",temp,,19.9
D205,"13-01-2023 10:29:26",hum,,63.1
D205,"13-01-2023 10:29:26",co2,,563
D205,"13-01-2023 10:14:26",temp,,19.9
D205,"13-01-2023 10:14:26",hum,,63.1
D205,"13-01-2023 10:14:26",co2,,556
D205,"13-01-2023 09:59:25",temp,,19.9
D205,"13-01-2023 09:59:25",hum,,63.1
D205,"13-01-2023 09:59:25",co2,,560
D205,"13-01-2023 09:44:25",temp,,19.9
D205,"13-01-2023 09:44:25",hum,,63.1
D205,"13-01-2023 09:44:24",co2,,536
D205,"13-01-2023 09:29:24",temp,,19.4
D205,"13-01-2023 09:29:24",hum,,65.3
D205,"13-01-2023 09:29:24",co2,,461
D205,"13-01-2023 09:14:24",temp,,19.4
D205,"13-01-2023 09:14:24",hum,,65.3
D205,"13-01-2023 09:14:23",co2,,400
D205,"13-01-2023 08:59:23",temp,,19.4
D205,"13-01-2023 08:59:23",hum,,65.3
D205,"13-01-2023 08:59:23",co2,,400
D205,"13-01-2023 08:44:23",temp,,19.4
D205,"13-01-2023 08:44:23",hum,,65.3
D205,"13-01-2023 08:44:23",co2,,400
D205,"12-01-2023 13:02:45",temp,,20.5
D205,"12-01-2023 13:02:44",hum,,58.7
D205,"12-01-2023 13:02:44",co2,,435
D205,"12-01-2023 12:47:44",temp,,20.5
D205,"12-01-2023 12:47:44",hum,,58.7
D205,"12-01-2023 12:47:44",co2,,476
D205,"12-01-2023 12:32:44",temp,,21
D205,"12-01-2023 12:32:44",hum,,58.9
D205,"12-01-2023 12:32:43",co2,,507
D205,"12-01-2023 12:17:43",temp,,21
D205,"12-01-2023 12:17:43",hum,,58.9
D205,"12-01-2023 12:17:43",co2,,542
D205,"12-01-2023 12:02:43",temp,,21
D205,"12-01-2023 12:02:43",hum,,58.9
D205,"12-01-2023 12:02:42",co2,,525
D205,"12-01-2023 11:47:42",temp,,21
D205,"12-01-2023 11:47:42",hum,,58.9
D205,"12-01-2023 11:47:42",co2,,517
D205,"12-01-2023 11:32:42",temp,,21
D205,"12-01-2023 11:32:42",hum,,58.9
D205,"12-01-2023 11:32:41",co2,,558
D205,"12-01-2023 11:17:41",temp,,21
D205,"12-01-2023 11:17:41",hum,,58.9
D205,"12-01-2023 11:17:41",co2,,540
D205,"12-01-2023 11:02:41",temp,,21
D205,"12-01-2023 11:02:40",hum,,58.9
D205,"12-01-2023 11:02:40",co2,,508
D205,"12-01-2023 10:47:40",temp,,20
D205,"12-01-2023 10:47:40",hum,,62.2
D205,"12-01-2023 10:47:40",co2,,477
D205,"12-01-2023 10:32:40",temp,,20
D205,"12-01-2023 10:32:39",hum,,62.2
D205,"12-01-2023 10:32:39",co2,,488
D205,"12-01-2023 10:17:39",temp,,20
D205,"12-01-2023 10:17:39",hum,,62.2
D205,"12-01-2023 10:17:39",co2,,485
D205,"12-01-2023 10:02:38",temp,,20
D205,"12-01-2023 10:02:38",hum,,62.2
D205,"12-01-2023 10:02:38",co2,,452
D205,"12-01-2023 09:47:38",temp,,20
D205,"12-01-2023 09:47:38",hum,,62.2
D205,"12-01-2023 09:47:38",co2,,494
D205,"12-01-2023 09:32:37",temp,,20
D205,"12-01-2023 09:32:37",hum,,62.2
D205,"12-01-2023 09:32:37",co2,,488
D205,"12-01-2023 09:17:37",temp,,20
D205,"12-01-2023 09:17:37",hum,,62.2
D205,"12-01-2023 09:17:37",co2,,505
D205,"12-01-2023 09:02:36",temp,,19
D205,"12-01-2023 09:02:36",hum,,65.7
D205,"12-01-2023 09:02:36",co2,,499
D205,"12-01-2023 08:47:36",temp,,19
D205,"12-01-2023 08:47:36",hum,,65.7
D205,"12-01-2023 08:47:36",co2,,412
D205,"12-01-2023 08:32:35",temp,,19
D205,"12-01-2023 08:32:35",hum,,65.7
D205,"12-01-2023 08:32:35",co2,,400
D205,"12-01-2023 08:30:09",co2,,400
D205,"11-01-2023 17:58:23",temp,,21
D205,"11-01-2023 17:58:23",hum,,62.9
D205,"11-01-2023 17:58:23",co2,,512
D205,"11-01-2023 17:43:23",temp,,21
D205,"11-01-2023 17:43:22",hum,,62.9
D205,"11-01-2023 17:43:21",co2,,584
D205,"11-01-2023 17:28:21",temp,,22.1
D205,"11-01-2023 17:28:21",hum,,55.5
D205,"11-01-2023 17:28:21",co2,,592
D205,"11-01-2023 17:13:21",temp,,22.1
D205,"11-01-2023 17:13:21",hum,,55.5
D205,"11-01-2023 17:13:20",co2,,609
D205,"11-01-2023 16:58:20",temp,,22.1
D205,"11-01-2023 16:58:17",hum,,55.5
D205,"11-01-2023 16:58:15",co2,,605
D205,"11-01-2023 16:43:15",temp,,22.1
D205,"11-01-2023 16:43:15",hum,,55.5
D205,"11-01-2023 16:43:14",co2,,609
D205,"11-01-2023 16:28:14",temp,,22.1
D205,"11-01-2023 16:28:14",hum,,55.5
D205,"11-01-2023 16:28:14",co2,,515
D205,"11-01-2023 16:13:14",temp,,22.1
D205,"11-01-2023 16:13:14",hum,,55.5
D205,"11-01-2023 16:13:13",co2,,572
D205,"11-01-2023 15:58:13",temp,,22.1
D205,"11-01-2023 15:58:13",hum,,55.5
D205,"11-01-2023 15:58:13",co2,,583
D205,"11-01-2023 15:43:13",temp,,22.1
D205,"11-01-2023 15:43:13",hum,,55.5
D205,"11-01-2023 15:43:12",co2,,526
D205,"11-01-2023 15:28:12",temp,,22.1
D205,"11-01-2023 15:28:12",hum,,55.5
D205,"11-01-2023 15:28:12",co2,,626
D205,"11-01-2023 15:13:12",temp,,22.1
D205,"11-01-2023 15:13:11",hum,,55.5
D205,"11-01-2023 15:13:11",co2,,464
D205,"11-01-2023 14:58:11",temp,,22.1
D205,"11-01-2023 14:58:11",hum,,55.5
D205,"11-01-2023 14:58:10",co2,,479
D205,"11-01-2023 14:43:10",temp,,22.1
D205,"11-01-2023 14:43:10",hum,,55.5
D205,"11-01-2023 14:43:10",co2,,464
D205,"11-01-2023 14:28:07",temp,,22.1
D205,"11-01-2023 14:28:07",hum,,55.5
D205,"11-01-2023 14:28:07",co2,,440
D205,"11-01-2023 14:13:07",temp,,22.1
D205,"11-01-2023 14:13:06",hum,,55.5
D205,"11-01-2023 14:13:06",co2,,400
D205,"09-01-2023 15:58:41",temp,,22.3
D205,"09-01-2023 15:58:41",hum,,51.6
D205,"09-01-2023 15:58:41",co2,,470
D205,"09-01-2023 15:53:41",temp,,22.3
D205,"09-01-2023 15:53:41",hum,,51.6
D205,"09-01-2023 15:53:40",co2,,476
D205,"09-01-2023 15:48:40",temp,,22.3
D205,"09-01-2023 15:48:40",hum,,51.6
D205,"09-01-2023 15:48:40",co2,,471
D205,"09-01-2023 15:43:40",temp,,22.3
D205,"09-01-2023 15:43:39",hum,,51.6
D205,"09-01-2023 15:43:39",co2,,433
D205,"09-01-2023 15:38:39",temp,,22.3
D205,"09-01-2023 15:38:39",hum,,51.6
D205,"09-01-2023 15:38:39",co2,,420
D205,"09-01-2023 15:33:38",temp,,22.3
D205,"09-01-2023 15:33:38",hum,,51.6
D205,"09-01-2023 15:33:38",co2,,460
D205,"09-01-2023 15:28:38",temp,,22.3
D205,"09-01-2023 15:28:38",hum,,51.6
D205,"09-01-2023 15:28:37",co2,,432
D205,"09-01-2023 15:23:37",temp,,22.3
D205,"09-01-2023 15:23:37",hum,,51.6
D205,"09-01-2023 15:23:37",co2,,407
D205,"09-01-2023 15:18:37",temp,,22.3
D205,"09-01-2023 15:18:36",hum,,51.6
D205,"09-01-2023 15:18:36",co2,,400
D205,"09-01-2023 15:13:28",temp,,23
D205,"09-01-2023 15:13:28",hum,,43.1
D205,"09-01-2023 15:13:27",co2,,514
D205,"09-01-2023 15:08:27",temp,,23
D205,"09-01-2023 15:08:27",hum,,43.1
D205,"09-01-2023 15:08:27",co2,,508
D205,"09-01-2023 15:03:27",temp,,23
D205,"09-01-2023 15:03:26",hum,,43.1
D205,"09-01-2023 15:03:26",co2,,486
D205,"09-01-2023 14:58:26",temp,,23
D205,"09-01-2023 14:58:26",hum,,43.1
D205,"09-01-2023 14:58:25",co2,,438
D205,"09-01-2023 14:53:25",temp,,23
D205,"09-01-2023 14:53:25",hum,,43.1
D205,"09-01-2023 14:53:25",co2,,401
D205,"09-01-2023 14:48:25",temp,,23
D205,"09-01-2023 14:48:24",hum,,43.1
D205,"09-01-2023 14:48:24",co2,,400
D205,"06-01-2022 11:31:01",temp,"test envoi depuis ESP32",23.4
D205,"06-01-2022 11:31:01",hum,"test envoi depuis ESP32",50.4
D205,"06-01-2022 11:31:01",hum,"test envoi depuis ESP32",50.4
D205,"04-01-2023 16:20:05",temp,Test,17
D206,"17-01-2023 18:00:00",co2,"valeur de co2",571
D206,"17-01-2023 18:00:00",hum,"valeur d'humidité",47.1
D206,"17-01-2023 18:00:00",temp,"valeur de température",21.3
D206,"17-01-2023 17:45:00",co2,"valeur de co2",569
D206,"17-01-2023 17:45:00",hum,"valeur d'humidité",46.7
D206,"17-01-2023 17:45:00",temp,"valeur de température",21.4
D206,"17-01-2023 17:30:00",co2,"valeur de co2",419
D206,"17-01-2023 17:30:00",hum,"valeur d'humidité",46.2
D206,"17-01-2023 17:30:00",temp,"valeur de température",21.4
D206,"17-01-2023 17:15:00",co2,"valeur de co2",582
D206,"17-01-2023 17:15:00",hum,"valeur d'humidité",46.3
D206,"17-01-2023 17:15:00",temp,"valeur de température",21.7
D206,"17-01-2023 17:00:00",co2,"valeur de co2",429
D206,"17-01-2023 17:00:00",hum,"valeur d'humidité",46.1
D206,"17-01-2023 17:00:00",temp,"valeur de température",21.8
D206,"17-01-2023 16:45:00",co2,"valeur de co2",418
D206,"17-01-2023 16:45:00",hum,"valeur d'humidité",46
D206,"17-01-2023 16:45:00",temp,"valeur de température",21.8
D206,"17-01-2023 16:30:00",co2,"valeur de co2",411
D206,"17-01-2023 16:30:00",hum,"valeur d'humidité",45.6
D206,"17-01-2023 16:30:00",temp,"valeur de température",21.8
D206,"17-01-2023 16:15:01",co2,"valeur de co2",405
D206,"17-01-2023 16:15:01",hum,"valeur d'humidité",46.5
D206,"17-01-2023 16:15:01",temp,"valeur de température",21
D206,"17-01-2023 16:00:00",co2,"valeur de co2",436
D206,"17-01-2023 16:00:00",hum,"valeur d'humidité",47.4
D206,"17-01-2023 16:00:00",temp,"valeur de température",21
D206,"17-01-2023 15:45:00",co2,"valeur de co2",415
D206,"17-01-2023 15:45:00",hum,"valeur d'humidité",47.6
D206,"17-01-2023 15:45:00",temp,"valeur de température",20.9
D206,"17-01-2023 15:30:00",co2,"valeur de co2",407
D206,"17-01-2023 15:30:00",hum,"valeur d'humidité",47.8
D206,"17-01-2023 15:30:00",temp,"valeur de température",20.9
